Id,Name,Type,Description,Created on,Updated on,Owner,License,Includes wiki,Forks count,Issues count,Stars count,Watchers count,Repo URL,Commits URL,Languages URL,Languages
48051308,reqpi,Organization,The build-friendly PyPI fake.,2015-12-15T15:24:23Z,2019-07-03T20:48:50Z,square,Apache License 2.0,True,3,0,3,3,https://api.github.com/repos/square/reqpi,https://api.github.com/repos/square/reqpi/commits,https://api.github.com/repos/square/reqpi/languages,
4326823,resque-graphite,Organization,Sends Resque status from Redis to Graphite.,2012-05-14T17:34:58Z,2019-09-11T18:15:58Z,square,Other,True,3,0,29,29,https://api.github.com/repos/square/resque-graphite,https://api.github.com/repos/square/resque-graphite/commits,https://api.github.com/repos/square/resque-graphite/languages,
892275,retrofit,Organization,A type-safe HTTP client for Android and the JVM,2010-09-06T21:39:43Z,2021-03-08T13:26:57Z,square,Apache License 2.0,True,6803,134,37670,37670,https://api.github.com/repos/square/retrofit,https://api.github.com/repos/square/retrofit/commits,https://api.github.com/repos/square/retrofit/languages,
47633630,rough,Organization,Rough is RPC for Rails.,2015-12-08T16:17:36Z,2021-01-29T14:44:40Z,square,Apache License 2.0,True,8,1,18,18,https://api.github.com/repos/square/rough,https://api.github.com/repos/square/rough/commits,https://api.github.com/repos/square/rough/languages,
93548910,ruby-rrule,Organization,RRULE expansion for Ruby,2017-06-06T18:09:55Z,2021-01-30T23:07:12Z,square,Apache License 2.0,True,13,4,46,46,https://api.github.com/repos/square/ruby-rrule,https://api.github.com/repos/square/ruby-rrule/commits,https://api.github.com/repos/square/ruby-rrule/languages,
32492701,ruby-tree_filter,Organization,Filter arbitrary data trees with a concise query language.,2015-03-19T00:52:07Z,2019-07-03T20:48:20Z,square,Other,True,2,0,4,4,https://api.github.com/repos/square/ruby-tree_filter,https://api.github.com/repos/square/ruby-tree_filter/commits,https://api.github.com/repos/square/ruby-tree_filter/languages,
14511152,rubygems,Organization,Library packaging and distribution for Ruby.,2013-11-19T01:55:34Z,2019-11-14T19:55:30Z,square,Other,False,5,1,2,2,https://api.github.com/repos/square/rubygems,https://api.github.com/repos/square/rubygems/commits,https://api.github.com/repos/square/rubygems/languages,
14511146,rubygems.org,Organization,The Ruby community's gem hosting service.,2013-11-19T01:54:55Z,2019-11-14T19:53:37Z,square,MIT License,True,3,0,2,2,https://api.github.com/repos/square/rubygems.org,https://api.github.com/repos/square/rubygems.org/commits,https://api.github.com/repos/square/rubygems.org/languages,
1938100,rubymine-extensions,Organization,,2011-06-22T22:19:46Z,2019-07-03T20:47:09Z,square,,True,4,1,3,3,https://api.github.com/repos/square/rubymine-extensions,https://api.github.com/repos/square/rubymine-extensions/commits,https://api.github.com/repos/square/rubymine-extensions/languages,
96952895,RxIdler,Organization,An IdlingResource for Espresso which wraps an RxJava Scheduler.,2017-07-12T01:38:51Z,2021-02-26T07:44:18Z,square,Apache License 2.0,False,37,2,511,511,https://api.github.com/repos/square/RxIdler,https://api.github.com/repos/square/RxIdler/commits,https://api.github.com/repos/square/RxIdler/languages,
5696931,seismic,Organization,Android device shake detection.,2012-09-06T03:24:10Z,2021-02-28T04:07:17Z,square,Apache License 2.0,False,166,7,1114,1114,https://api.github.com/repos/square/seismic,https://api.github.com/repos/square/seismic/commits,https://api.github.com/repos/square/seismic/languages,
63361134,sharkey,Organization,Sharkey is a service for managing certificates for use by OpenSSH,2016-07-14T18:44:39Z,2021-03-03T08:38:43Z,square,Apache License 2.0,False,26,16,359,359,https://api.github.com/repos/square/sharkey,https://api.github.com/repos/square/sharkey/commits,https://api.github.com/repos/square/sharkey/languages,
49679370,shift,Organization,shift is an application that helps you run schema migrations on MySQL databases,2016-01-14T22:26:32Z,2021-03-08T11:36:28Z,square,Apache License 2.0,True,43,18,697,697,https://api.github.com/repos/square/shift,https://api.github.com/repos/square/shift/commits,https://api.github.com/repos/square/shift/languages,
10511953,shuttle,Organization,"String extraction, translation and export tools for the 21st century. ""Moving strings around so you don't have to""",2013-06-05T20:18:58Z,2021-03-02T09:08:05Z,square,Apache License 2.0,True,100,12,646,646,https://api.github.com/repos/square/shuttle,https://api.github.com/repos/square/shuttle/commits,https://api.github.com/repos/square/shuttle/languages,
100540168,sidekiq-killswitch,Organization,Cross-host Sidekiq worker killswitches,2017-08-16T23:10:56Z,2021-02-22T19:16:38Z,square,Apache License 2.0,True,1,0,4,4,https://api.github.com/repos/square/sidekiq-killswitch,https://api.github.com/repos/square/sidekiq-killswitch/commits,https://api.github.com/repos/square/sidekiq-killswitch/languages,
298912,simplerrd,Organization,SimpleRRD provides a simple Ruby interface for creating graphs with RRD,2009-09-06T04:38:25Z,2020-03-03T18:11:20Z,square,MIT License,True,5,1,20,20,https://api.github.com/repos/square/simplerrd,https://api.github.com/repos/square/simplerrd/commits,https://api.github.com/repos/square/simplerrd/languages,
36693681,spacecommander,Organization,Commit fully-formatted Objective-C as a team without even trying.,2015-06-01T22:52:29Z,2021-03-02T14:04:54Z,square,Other,True,175,14,1096,1096,https://api.github.com/repos/square/spacecommander,https://api.github.com/repos/square/spacecommander/commits,https://api.github.com/repos/square/spacecommander/languages,
269794618,spiffe-aws-assume-role,Organization,This tool allows using a SPIFFE JWT to authenticate to AWS APIs,2020-06-05T22:24:14Z,2021-03-02T21:44:14Z,square,Apache License 2.0,True,0,0,4,4,https://api.github.com/repos/square/spiffe-aws-assume-role,https://api.github.com/repos/square/spiffe-aws-assume-role/commits,https://api.github.com/repos/square/spiffe-aws-assume-role/languages,
80871450,spincycle,Organization,Automate and expose complex infrastructure tasks to teams and services.,2017-02-03T21:36:09Z,2021-03-02T14:37:44Z,square,Apache License 2.0,False,18,4,95,95,https://api.github.com/repos/square/spincycle,https://api.github.com/repos/square/spincycle/commits,https://api.github.com/repos/square/spincycle/languages,
7764585,spoon,Organization,Distributing instrumentation tests to all your Androids.,2013-01-23T00:29:36Z,2021-02-22T06:51:41Z,square,Apache License 2.0,False,488,95,2656,2656,https://api.github.com/repos/square/spoon,https://api.github.com/repos/square/spoon/commits,https://api.github.com/repos/square/spoon/languages,
8380665,sq-dbsync,Organization,Pull data from MySQL and PG databases and consolidate it into a single target store.,2013-02-23T19:34:48Z,2020-03-11T00:55:18Z,square,Other,True,9,1,17,17,https://api.github.com/repos/square/sq-dbsync,https://api.github.com/repos/square/sq-dbsync/commits,https://api.github.com/repos/square/sq-dbsync/languages,
29695625,sqeduler,Organization,Provides loosely-coupled helpers for Sidekiq workers. Provides highly available scheduling across multiple hosts.,2015-01-22T19:21:04Z,2021-03-05T19:13:20Z,square,Apache License 2.0,False,10,6,25,25,https://api.github.com/repos/square/sqeduler,https://api.github.com/repos/square/sqeduler/commits,https://api.github.com/repos/square/sqeduler/languages,
31001422,sqlbrite,Organization,A lightweight wrapper around SQLiteOpenHelper which introduces reactive stream semantics to SQL operations.,2015-02-19T04:38:37Z,2021-03-03T17:21:01Z,square,Apache License 2.0,False,443,5,4672,4672,https://api.github.com/repos/square/sqlbrite,https://api.github.com/repos/square/sqlbrite/commits,https://api.github.com/repos/square/sqlbrite/languages,
189449957,sqpaymentform-nodejs-starterkit,Organization,sqPaymentForm starter kit with Node.JS,2019-05-30T16:49:23Z,2021-02-26T05:29:13Z,square,Apache License 2.0,False,29,2,20,20,https://api.github.com/repos/square/sqpaymentform-nodejs-starterkit,https://api.github.com/repos/square/sqpaymentform-nodejs-starterkit/commits,https://api.github.com/repos/square/sqpaymentform-nodejs-starterkit/languages,
12982465,squab,Organization,,2013-09-20T19:51:03Z,2019-12-26T23:21:01Z,square,Other,True,2,0,8,8,https://api.github.com/repos/square/squab,https://api.github.com/repos/square/squab/commits,https://api.github.com/repos/square/squab/languages,
25265177,squalor,Organization,Go SQL utility library,2014-10-15T17:19:56Z,2021-02-20T15:15:36Z,square,Apache License 2.0,True,41,6,185,185,https://api.github.com/repos/square/squalor,https://api.github.com/repos/square/squalor/commits,https://api.github.com/repos/square/squalor/languages,
299999548,square-connect-go-sdk,Organization,Square Connect SDK generated using our open-api spec and Swagger,2020-09-30T17:30:30Z,2021-03-04T04:10:26Z,square,,True,1,0,1,1,https://api.github.com/repos/square/square-connect-go-sdk,https://api.github.com/repos/square/square-connect-go-sdk/commits,https://api.github.com/repos/square/square-connect-go-sdk/languages,
221058377,square-dotnet-sdk,Organization,.NET client library for the Square API,2019-11-11T19:52:13Z,2021-02-26T17:49:11Z,square,Other,True,23,4,27,27,https://api.github.com/repos/square/square-dotnet-sdk,https://api.github.com/repos/square/square-dotnet-sdk/commits,https://api.github.com/repos/square/square-dotnet-sdk/languages,
221058243,square-java-sdk,Organization,Java client library for the Square API,2019-11-11T19:51:18Z,2021-02-27T04:58:31Z,square,Other,True,16,7,26,26,https://api.github.com/repos/square/square-java-sdk,https://api.github.com/repos/square/square-java-sdk/commits,https://api.github.com/repos/square/square-java-sdk/languages,
12424271,square-market-embeds,Organization,Examples for embedding Square Market items in your own website.,2013-08-28T04:05:40Z,2020-08-15T06:12:54Z,square,Other,True,9,3,21,21,https://api.github.com/repos/square/square-market-embeds,https://api.github.com/repos/square/square-market-embeds/commits,https://api.github.com/repos/square/square-market-embeds/languages,
184623517,square-nodejs-sdk,Organization,,2019-05-02T17:32:08Z,2021-03-02T10:11:26Z,square,Other,False,6,2,22,22,https://api.github.com/repos/square/square-nodejs-sdk,https://api.github.com/repos/square/square-nodejs-sdk/commits,https://api.github.com/repos/square/square-nodejs-sdk/languages,
184623567,square-php-sdk,Organization,PHP client library for the Square API,2019-05-02T17:32:26Z,2021-02-26T18:27:44Z,square,Other,False,15,3,25,25,https://api.github.com/repos/square/square-php-sdk,https://api.github.com/repos/square/square-php-sdk/commits,https://api.github.com/repos/square/square-php-sdk/languages,
199728156,square-python-sdk,Organization,Python client library for the Square API,2019-07-30T21:12:57Z,2021-03-06T02:58:49Z,square,Other,True,18,2,54,54,https://api.github.com/repos/square/square-python-sdk,https://api.github.com/repos/square/square-python-sdk/commits,https://api.github.com/repos/square/square-python-sdk/languages,
193140727,square-ruby-sdk,Organization,Ruby client library for the Square API,2019-06-21T18:04:27Z,2021-02-26T18:39:26Z,square,Other,False,24,4,54,54,https://api.github.com/repos/square/square-ruby-sdk,https://api.github.com/repos/square/square-ruby-sdk/commits,https://api.github.com/repos/square/square-ruby-sdk/languages,
291762157,square-test-sdk,Organization,This repository is to be used by our internal teams for testing. PLEASE IGNORE.,2020-08-31T16:06:07Z,2020-11-09T20:39:56Z,square,Other,True,1,1,0,0,https://api.github.com/repos/square/square-test-sdk,https://api.github.com/repos/square/square-test-sdk/commits,https://api.github.com/repos/square/square-test-sdk/languages,
2394064,square.github.io,Organization,"A simple, static portal which outlines our open source offerings.",2011-09-15T17:34:26Z,2021-03-04T18:28:10Z,square,,False,205,1,786,786,https://api.github.com/repos/square/square.github.io,https://api.github.com/repos/square/square.github.io/commits,https://api.github.com/repos/square/square.github.io/languages,
107183375,squarectf,Organization,"The ""code"" for squarectf.com",2017-10-16T21:10:26Z,2021-01-04T21:14:34Z,square,,False,4,0,7,7,https://api.github.com/repos/square/squarectf,https://api.github.com/repos/square/squarectf/commits,https://api.github.com/repos/square/squarectf/languages,
54739513,SquarePointOfSaleSDK-iOS,Organization,A simple library for letting Point of Sale take in-store payments for your app using the Point of Sale API.,2016-03-25T18:42:44Z,2021-03-02T16:21:16Z,square,Apache License 2.0,True,47,4,83,83,https://api.github.com/repos/square/SquarePointOfSaleSDK-iOS,https://api.github.com/repos/square/SquarePointOfSaleSDK-iOS/commits,https://api.github.com/repos/square/SquarePointOfSaleSDK-iOS/languages,
147686544,squickpic,Organization,Android photo booth,2018-09-06T14:30:10Z,2020-02-15T19:21:32Z,square,Apache License 2.0,True,3,0,23,23,https://api.github.com/repos/square/squickpic,https://api.github.com/repos/square/squickpic/commits,https://api.github.com/repos/square/squickpic/languages,
47205443,stash_core_api,Organization,,2015-12-01T17:19:43Z,2019-11-15T20:54:48Z,square,Apache License 2.0,True,5,0,2,2,https://api.github.com/repos/square/stash_core_api,https://api.github.com/repos/square/stash_core_api/commits,https://api.github.com/repos/square/stash_core_api/languages,
23033612,status-collector,Organization,Collect the current status from your application or libraries and expose them via a web interface,2014-08-17T05:04:18Z,2021-02-15T06:57:00Z,square,Other,True,4,0,7,7,https://api.github.com/repos/square/status-collector,https://api.github.com/repos/square/status-collector/commits,https://api.github.com/repos/square/status-collector/languages,
136214573,StringTemplate,Organization,Quickly and easily apply a template to a target string.,2018-06-05T17:52:17Z,2020-09-27T18:21:50Z,square,Apache License 2.0,True,5,1,84,84,https://api.github.com/repos/square/StringTemplate,https://api.github.com/repos/square/StringTemplate/commits,https://api.github.com/repos/square/StringTemplate/languages,
14477194,stround,Organization,Rounding methods for exact numbers using strings.,2013-11-17T23:01:53Z,2019-07-03T20:47:40Z,square,Other,True,4,1,13,13,https://api.github.com/repos/square/stround,https://api.github.com/repos/square/stround/commits,https://api.github.com/repos/square/stround/languages,
144076009,subzero,Organization,Square's Bitcoin Cold Storage solution.,2018-08-08T22:58:11Z,2021-03-06T23:54:14Z,square,Apache License 2.0,False,70,38,597,597,https://api.github.com/repos/square/subzero,https://api.github.com/repos/square/subzero/commits,https://api.github.com/repos/square/subzero/languages,
132163916,sudo_pair,Organization,Plugin for sudo that requires another human to approve and monitor privileged sudo sessions,2018-05-04T16:27:51Z,2021-02-23T21:40:21Z,square,Apache License 2.0,False,45,15,1076,1076,https://api.github.com/repos/square/sudo_pair,https://api.github.com/repos/square/sudo_pair/commits,https://api.github.com/repos/square/sudo_pair/languages,
61162429,SuperDelegate,Organization,SuperDelegate provides a clean application delegate interface and protects you from bugs in the application lifecycle,2016-06-14T23:20:08Z,2020-12-29T11:29:31Z,square,Apache License 2.0,True,25,7,456,456,https://api.github.com/repos/square/SuperDelegate,https://api.github.com/repos/square/SuperDelegate/commits,https://api.github.com/repos/square/SuperDelegate/languages,
5745625,tape,Organization,"A lightning fast, transactional, file-based FIFO for Android and Java.",2012-09-10T06:18:49Z,2021-03-08T13:57:20Z,square,Apache License 2.0,False,295,25,2390,2390,https://api.github.com/repos/square/tape,https://api.github.com/repos/square/tape/commits,https://api.github.com/repos/square/tape/languages,
20902859,ThumborURL,Organization,A library to generate encrypted URLs for Thumbor in your iOS app.,2014-06-16T22:28:53Z,2021-02-12T22:24:14Z,square,Other,True,22,0,42,42,https://api.github.com/repos/square/ThumborURL,https://api.github.com/repos/square/ThumborURL/commits,https://api.github.com/repos/square/ThumborURL/languages,
7903144,toggle,Organization,"Simple, flexible and lightweight configuration switching.",2013-01-29T22:55:14Z,2020-07-28T14:02:24Z,square,Other,True,11,0,53,53,https://api.github.com/repos/square/toggle,https://api.github.com/repos/square/toggle/commits,https://api.github.com/repos/square/toggle/languages,
5564714,TTTAttributedLabel,Organization,A drop-in replacement for UILabel that supports NSAttributedStrings ,2012-08-26T23:45:31Z,2021-02-17T13:46:28Z,square,,False,7,0,17,17,https://api.github.com/repos/square/TTTAttributedLabel,https://api.github.com/repos/square/TTTAttributedLabel/commits,https://api.github.com/repos/square/TTTAttributedLabel/languages,
273071175,uC-USBH,Organization,,2020-06-17T20:23:41Z,2021-01-27T19:53:47Z,square,Apache License 2.0,True,1,0,0,0,https://api.github.com/repos/square/uC-USBH,https://api.github.com/repos/square/uC-USBH/commits,https://api.github.com/repos/square/uC-USBH/languages,
36665359,Valet,Organization,"Valet lets you securely store data in the iOS, tvOS, or macOS Keychain without knowing a thing about how the Keychain works. It’s easy. We promise.",2015-06-01T14:17:12Z,2021-03-07T09:53:17Z,square,Apache License 2.0,False,203,8,3598,3598,https://api.github.com/repos/square/Valet,https://api.github.com/repos/square/Valet/commits,https://api.github.com/repos/square/Valet/languages,
1802059,WaxSim,Organization,Hack to get the iPhone Simulator to run on the command line,2011-05-26T00:50:58Z,2020-07-06T13:31:03Z,square,,True,65,0,263,263,https://api.github.com/repos/square/WaxSim,https://api.github.com/repos/square/WaxSim/commits,https://api.github.com/repos/square/WaxSim/languages,
53430304,whorlwind,Organization,Makes fingerprint encryption a breeze.,2016-03-08T17:09:18Z,2021-02-28T06:06:21Z,square,Apache License 2.0,False,52,9,830,830,https://api.github.com/repos/square/whorlwind,https://api.github.com/repos/square/whorlwind/commits,https://api.github.com/repos/square/whorlwind/languages,
12274147,wire,Organization,"gRPC and protocol buffers for Android, Kotlin, and Java.",2013-08-21T15:45:47Z,2021-03-07T21:09:24Z,square,Apache License 2.0,False,462,96,3429,3429,https://api.github.com/repos/square/wire,https://api.github.com/repos/square/wire/commits,https://api.github.com/repos/square/wire/languages,
35198886,wire-gradle-plugin,Organization,A Gradle plugin for generating Java code for your protocol buffer definitions with Wire.,2015-05-07T04:36:09Z,2019-08-22T03:22:36Z,square,Apache License 2.0,False,23,5,152,152,https://api.github.com/repos/square/wire-gradle-plugin,https://api.github.com/repos/square/wire-gradle-plugin/commits,https://api.github.com/repos/square/wire-gradle-plugin/languages,
49993075,womeng_handbook,Organization,Everything you need to start or expand a women in engineering group in your community.,2016-01-20T00:30:50Z,2021-03-03T14:08:57Z,square,,False,11,0,127,127,https://api.github.com/repos/square/womeng_handbook,https://api.github.com/repos/square/womeng_handbook/commits,https://api.github.com/repos/square/womeng_handbook/languages,
157799999,workflow,Organization,"A Swift and Kotlin library for making composable state machines, and UIs driven by those state machines.",2018-11-16T02:16:30Z,2021-03-05T18:02:24Z,square,Apache License 2.0,False,65,73,857,857,https://api.github.com/repos/square/workflow,https://api.github.com/repos/square/workflow/commits,https://api.github.com/repos/square/workflow/languages,
203653593,workflow-android-template,Organization,Template project for new Workflow-based Android apps – just clone and start building!,2019-08-21T19:45:26Z,2020-12-12T14:25:39Z,square,,False,3,0,75,75,https://api.github.com/repos/square/workflow-android-template,https://api.github.com/repos/square/workflow-android-template/commits,https://api.github.com/repos/square/workflow-android-template/languages,
268864554,workflow-kotlin,Organization,"A Swift and Kotlin library for making composable state machines, and UIs driven by those state machines.",2020-06-02T17:23:30Z,2021-03-06T01:03:08Z,square,Apache License 2.0,False,17,97,250,250,https://api.github.com/repos/square/workflow-kotlin,https://api.github.com/repos/square/workflow-kotlin/commits,https://api.github.com/repos/square/workflow-kotlin/languages,
262679400,workflow-kotlin-compose,Organization,Jetpack Compose integration for Square Workflows.,2020-05-09T23:48:57Z,2021-02-05T01:09:45Z,square,Apache License 2.0,False,5,3,101,101,https://api.github.com/repos/square/workflow-kotlin-compose,https://api.github.com/repos/square/workflow-kotlin-compose/commits,https://api.github.com/repos/square/workflow-kotlin-compose/languages,
268864441,workflow-swift,Organization,"A Swift and Kotlin library for making composable state machines, and UIs driven by those state machines.",2020-06-02T17:22:53Z,2021-03-08T11:36:08Z,square,Apache License 2.0,False,14,10,91,91,https://api.github.com/repos/square/workflow-swift,https://api.github.com/repos/square/workflow-swift/commits,https://api.github.com/repos/square/workflow-swift/languages,
59520631,xcknife,Organization,Simple tool for optimizing XCTest runs across machines,2016-05-23T21:47:37Z,2021-02-25T19:46:02Z,square,Apache License 2.0,True,5,0,54,54,https://api.github.com/repos/square/xcknife,https://api.github.com/repos/square/xcknife/commits,https://api.github.com/repos/square/xcknife/languages,
274562,yajl-objc,Organization,Objective-C bindings for YAJL (Yet Another JSON Library) C library,2009-08-11T01:04:56Z,2019-09-23T22:13:41Z,square,,True,3,0,8,8,https://api.github.com/repos/square/yajl-objc,https://api.github.com/repos/square/yajl-objc/commits,https://api.github.com/repos/square/yajl-objc/languages,
2257786,zapp,Organization,Continuous Integration for KIF,2011-08-23T20:53:47Z,2020-05-04T05:00:45Z,square,Other,True,19,24,180,180,https://api.github.com/repos/square/zapp,https://api.github.com/repos/square/zapp/commits,https://api.github.com/repos/square/zapp/languages,
